timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1642117848424,1,http://localhost/blog/-16,200,OK,Thread Group 1-2,text,true,,2141,545,3,3,http://localhost/blog/scripts/syntaxhighlighter/shActivator.js,1,0,0
1642117848426,2,http://localhost/blog/-17,200,OK,Thread Group 1-2,text,true,,23342,615,3,3,http://localhost/blog/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637729692413207958,2,0,1
1642117848426,2,http://localhost/blog/-18,200,OK,Thread Group 1-2,bin,true,,839,538,3,3,http://localhost/blog/Content/images/blog/rssButton.png,2,0,0
1642117848426,45,http://localhost/blog/-19,200,OK,Thread Group 1-2,bin,true,,1475,562,3,3,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,45,0,21
1642117848426,45,http://localhost/blog/-20,200,OK,Thread Group 1-2,bin,true,,3352,562,3,3,http://www.gravatar.com/avatar/0cfd6b180bda41ecaf4e158cec9de287.jpg?d=identicon,44,0,22
1642117848366,103,openHomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,326218,11429,3,3,null,13,36,1
1642117848363,105,Algo,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,326218,11429,3,3,null,13,38,1
1642117848506,1,defineRandomVars,200,OK,Thread Group 1-2,text,true,,0,0,3,3,null,0,0,0
1642117848422,140,http://localhost/blog/,200,OK,Thread Group 1-3,text,true,,326218,11429,3,3,http://localhost/blog/,13,0,1
1642117848422,14,http://localhost/blog/-0,200,OK,Thread Group 1-3,text,true,,29755,505,3,3,http://localhost/blog/,13,0,1
1642117848437,4,http://localhost/blog/-1,200,OK,Thread Group 1-3,text,true,,5349,528,3,3,http://localhost/blog/Content/Auto/Global.css,4,0,1
1642117848437,125,http://localhost/blog/-2,200,OK,Thread Group 1-3,text,true,,8896,544,3,3,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",124,0,84
1642117848437,2,http://localhost/blog/-3,200,OK,Thread Group 1-3,text,true,,25636,542,3,3,http://localhost/blog/Custom/Themes/Standard/css/styles.css,2,0,0
1642117848437,2,http://localhost/blog/-4,200,OK,Thread Group 1-3,bin,true,,3929,539,3,3,http://localhost/blog/Content/images/blog/blogengine.ico,2,0,1
1642117848437,2,http://localhost/blog/-5,200,OK,Thread Group 1-3,text,true,,6323,548,3,3,http://localhost/blog/scripts/syntaxhighlighter/styles/shCore.css,2,0,1
1642117848437,2,http://localhost/blog/-6,200,OK,Thread Group 1-3,text,true,,2887,556,3,3,http://localhost/blog/scripts/syntaxhighlighter/styles/shThemeDefault.css,2,0,2
1642117848440,3,http://localhost/blog/-7,200,OK,Thread Group 1-3,text,true,,1421,518,3,3,http://localhost/blog/en-us.res.axd,3,0,1
1642117848440,3,http://localhost/blog/-8,200,OK,Thread Group 1-3,text,true,,92937,540,3,3,http://localhost/blog/Scripts/Auto/01-jquery-1.9.1.min.js,3,0,1
1642117848440,3,http://localhost/blog/-9,200,OK,Thread Group 1-3,text,true,,2532,537,3,3,http://localhost/blog/Scripts/Auto/02-jquery.cookie.js,3,0,1
1642117848442,2,http://localhost/blog/-10,200,OK,Thread Group 1-3,text,true,,10009,541,3,3,http://localhost/blog/Scripts/Auto/04-jquery-jtemplates.js,2,0,0
1642117848442,2,http://localhost/blog/-11,200,OK,Thread Group 1-3,text,true,,3068,533,3,3,http://localhost/blog/Scripts/Auto/05-json2.min.js,2,0,0
1642117848443,2,http://localhost/blog/-12,200,OK,Thread Group 1-3,text,true,,24753,525,3,3,http://localhost/blog/Scripts/Auto/blog.js,2,0,0
1642117848443,2,http://localhost/blog/-13,200,OK,Thread Group 1-3,text,true,,30406,549,3,3,http://localhost/blog/scripts/syntaxhighlighter/scripts/XRegExp.js,2,0,0
1642117848444,1,http://localhost/blog/-14,200,OK,Thread Group 1-3,text,true,,44438,548,3,3,http://localhost/blog/scripts/syntaxhighlighter/scripts/shCore.js,1,0,0
1642117848444,1,http://localhost/blog/-15,200,OK,Thread Group 1-3,text,true,,2730,554,3,3,http://localhost/blog/scripts/syntaxhighlighter/scripts/shAutoloader.js,1,0,0
1642117848444,1,http://localhost/blog/-16,200,OK,Thread Group 1-3,text,true,,2141,545,3,3,http://localhost/blog/scripts/syntaxhighlighter/shActivator.js,1,0,0
1642117848445,1,http://localhost/blog/-17,200,OK,Thread Group 1-3,text,true,,23342,615,3,3,http://localhost/blog/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637729692413207958,1,0,0
1642117848445,1,http://localhost/blog/-18,200,OK,Thread Group 1-3,bin,true,,839,538,3,3,http://localhost/blog/Content/images/blog/rssButton.png,1,0,0
1642117848445,45,http://localhost/blog/-19,200,OK,Thread Group 1-3,bin,true,,1475,562,3,3,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,45,0,21
1642117848445,46,http://localhost/blog/-20,200,OK,Thread Group 1-3,bin,true,,3352,562,3,3,http://www.gravatar.com/avatar/0cfd6b180bda41ecaf4e158cec9de287.jpg?d=identicon,45,0,21
1642117848396,140,openHomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,326218,11429,3,3,null,13,27,1
1642117848393,143,Algo,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,326218,11429,3,3,null,13,27,1
1642117848563,2,defineRandomVars,200,OK,Thread Group 1-3,text,true,,0,0,3,3,null,0,0,0
1642117848548,88,http://localhost/blog/,200,OK,Thread Group 1-2,text,true,,326218,11429,3,3,http://localhost/blog/,6,0,0
1642117848548,6,http://localhost/blog/-0,200,OK,Thread Group 1-2,text,true,,29755,505,3,3,http://localhost/blog/,6,0,0
1642117848556,2,http://localhost/blog/-1,200,OK,Thread Group 1-2,text,true,,5349,528,3,3,http://localhost/blog/Content/Auto/Global.css,2,0,0
1642117848556,80,http://localhost/blog/-2,200,OK,Thread Group 1-2,text,true,,8896,544,3,3,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",79,0,38
1642117848556,2,http://localhost/blog/-3,200,OK,Thread Group 1-2,text,true,,25636,542,3,3,http://localhost/blog/Custom/Themes/Standard/css/styles.css,2,0,1
1642117848556,2,http://localhost/blog/-4,200,OK,Thread Group 1-2,bin,true,,3929,539,3,3,http://localhost/blog/Content/images/blog/blogengine.ico,2,0,1
1642117848556,2,http://localhost/blog/-5,200,OK,Thread Group 1-2,text,true,,6323,548,3,3,http://localhost/blog/scripts/syntaxhighlighter/styles/shCore.css,2,0,1
1642117848556,2,http://localhost/blog/-6,200,OK,Thread Group 1-2,text,true,,2887,556,3,3,http://localhost/blog/scripts/syntaxhighlighter/styles/shThemeDefault.css,2,0,1
1642117848558,1,http://localhost/blog/-7,200,OK,Thread Group 1-2,text,true,,1421,518,3,3,http://localhost/blog/en-us.res.axd,1,0,0
1642117848558,2,http://localhost/blog/-8,200,OK,Thread Group 1-2,text,true,,92937,540,3,3,http://localhost/blog/Scripts/Auto/01-jquery-1.9.1.min.js,2,0,0
1642117848558,2,http://localhost/blog/-9,200,OK,Thread Group 1-2,text,true,,2532,537,3,3,http://localhost/blog/Scripts/Auto/02-jquery.cookie.js,2,0,1
1642117848558,2,http://localhost/blog/-10,200,OK,Thread Group 1-2,text,true,,10009,541,3,3,http://localhost/blog/Scripts/Auto/04-jquery-jtemplates.js,1,0,0
1642117848559,0,http://localhost/blog/-11,200,OK,Thread Group 1-2,text,true,,3068,533,3,3,http://localhost/blog/Scripts/Auto/05-json2.min.js,0,0,0
1642117848560,2,http://localhost/blog/-12,200,OK,Thread Group 1-2,text,true,,24753,525,3,3,http://localhost/blog/Scripts/Auto/blog.js,2,0,0
1642117848560,4,http://localhost/blog/-13,200,OK,Thread Group 1-2,text,true,,30406,549,3,3,http://localhost/blog/scripts/syntaxhighlighter/scripts/XRegExp.js,4,0,1
1642117848560,2,http://localhost/blog/-14,200,OK,Thread Group 1-2,text,true,,44438,548,3,3,http://localhost/blog/scripts/syntaxhighlighter/scripts/shCore.js,2,0,0
1642117848560,2,http://localhost/blog/-15,200,OK,Thread Group 1-2,text,true,,2730,554,3,3,http://localhost/blog/scripts/syntaxhighlighter/scripts/shAutoloader.js,2,0,1
1642117848560,2,http://localhost/blog/-16,200,OK,Thread Group 1-2,text,true,,2141,545,3,3,http://localhost/blog/scripts/syntaxhighlighter/shActivator.js,2,0,1
1642117848562,2,http://localhost/blog/-17,200,OK,Thread Group 1-2,text,true,,23342,615,3,3,http://localhost/blog/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637729692413207958,2,0,0
1642117848563,1,http://localhost/blog/-18,200,OK,Thread Group 1-2,bin,true,,839,538,3,3,http://localhost/blog/Content/images/blog/rssButton.png,1,0,0
1642117848562,43,http://localhost/blog/-19,200,OK,Thread Group 1-2,bin,true,,1475,562,3,3,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,43,0,21
1642117848563,21,http://localhost/blog/-20,200,OK,Thread Group 1-2,bin,true,,3352,562,3,3,http://www.gravatar.com/avatar/0cfd6b180bda41ecaf4e158cec9de287.jpg?d=identicon,20,0,0
1642117848507,88,openHomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,326218,11429,3,3,null,6,42,0
1642117848506,89,Algo,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,326218,11429,3,3,null,6,42,0
1642117848521,140,http://localhost/blog/,200,OK,Thread Group 1-4,text,true,,326218,11429,2,2,http://localhost/blog/,6,0,1
1642117848521,7,http://localhost/blog/-0,200,OK,Thread Group 1-4,text,true,,29755,505,2,2,http://localhost/blog/,6,0,1
1642117848529,1,http://localhost/blog/-1,200,OK,Thread Group 1-4,text,true,,5349,528,2,2,http://localhost/blog/Content/Auto/Global.css,1,0,1
1642117848529,132,http://localhost/blog/-2,200,OK,Thread Group 1-4,text,true,,8896,544,2,2,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",129,0,86
1642117848529,2,http://localhost/blog/-3,200,OK,Thread Group 1-4,text,true,,25636,542,2,2,http://localhost/blog/Custom/Themes/Standard/css/styles.css,2,0,1
1642117848529,2,http://localhost/blog/-4,200,OK,Thread Group 1-4,bin,true,,3929,539,2,2,http://localhost/blog/Content/images/blog/blogengine.ico,2,0,1
1642117848529,2,http://localhost/blog/-5,200,OK,Thread Group 1-4,text,true,,6323,548,2,2,http://localhost/blog/scripts/syntaxhighlighter/styles/shCore.css,2,0,0
1642117848529,2,http://localhost/blog/-6,200,OK,Thread Group 1-4,text,true,,2887,556,2,2,http://localhost/blog/scripts/syntaxhighlighter/styles/shThemeDefault.css,2,0,1
1642117848531,1,http://localhost/blog/-7,200,OK,Thread Group 1-4,text,true,,1421,518,2,2,http://localhost/blog/en-us.res.axd,1,0,0
1642117848531,2,http://localhost/blog/-8,200,OK,Thread Group 1-4,text,true,,92937,540,2,2,http://localhost/blog/Scripts/Auto/01-jquery-1.9.1.min.js,2,0,1
1642117848531,2,http://localhost/blog/-9,200,OK,Thread Group 1-4,text,true,,2532,537,2,2,http://localhost/blog/Scripts/Auto/02-jquery.cookie.js,2,0,1
1642117848531,2,http://localhost/blog/-10,200,OK,Thread Group 1-4,text,true,,10009,541,2,2,http://localhost/blog/Scripts/Auto/04-jquery-jtemplates.js,2,0,1
1642117848531,2,http://localhost/blog/-11,200,OK,Thread Group 1-4,text,true,,3068,533,2,2,http://localhost/blog/Scripts/Auto/05-json2.min.js,2,0,1
1642117848533,1,http://localhost/blog/-12,200,OK,Thread Group 1-4,text,true,,24753,525,2,2,http://localhost/blog/Scripts/Auto/blog.js,1,0,0
1642117848533,2,http://localhost/blog/-13,200,OK,Thread Group 1-4,text,true,,30406,549,2,2,http://localhost/blog/scripts/syntaxhighlighter/scripts/XRegExp.js,2,0,0
1642117848533,2,http://localhost/blog/-14,200,OK,Thread Group 1-4,text,true,,44438,548,2,2,http://localhost/blog/scripts/syntaxhighlighter/scripts/shCore.js,2,0,0
1642117848533,2,http://localhost/blog/-15,200,OK,Thread Group 1-4,text,true,,2730,554,2,2,http://localhost/blog/scripts/syntaxhighlighter/scripts/shAutoloader.js,2,0,0
1642117848534,1,http://localhost/blog/-16,200,OK,Thread Group 1-4,text,true,,2141,545,2,2,http://localhost/blog/scripts/syntaxhighlighter/shActivator.js,1,0,0
1642117848534,1,http://localhost/blog/-17,200,OK,Thread Group 1-4,text,true,,23342,615,2,2,http://localhost/blog/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637729692413207958,1,0,0
1642117848535,1,http://localhost/blog/-18,200,OK,Thread Group 1-4,bin,true,,839,538,2,2,http://localhost/blog/Content/images/blog/rssButton.png,1,0,0
1642117848536,41,http://localhost/blog/-19,200,OK,Thread Group 1-4,bin,true,,1475,562,2,2,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,41,0,20
1642117848536,42,http://localhost/blog/-20,200,OK,Thread Group 1-4,bin,true,,3352,562,2,2,http://www.gravatar.com/avatar/0cfd6b180bda41ecaf4e158cec9de287.jpg?d=identicon,42,0,20
1642117848490,140,openHomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,326218,11429,2,2,null,6,32,1
1642117848488,142,Algo,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,326218,11429,2,2,null,6,33,1
1642117848663,2,defineRandomVars,200,OK,Thread Group 1-4,text,true,,0,0,2,2,null,0,0,0
1642117848606,94,http://localhost/blog/,200,OK,Thread Group 1-3,text,true,,326218,11429,2,2,http://localhost/blog/,9,0,1
1642117848606,9,http://localhost/blog/-0,200,OK,Thread Group 1-3,text,true,,29755,505,2,2,http://localhost/blog/,9,0,1
1642117848617,1,http://localhost/blog/-1,200,OK,Thread Group 1-3,text,true,,5349,528,2,2,http://localhost/blog/Content/Auto/Global.css,1,0,1
1642117848617,83,http://localhost/blog/-2,200,OK,Thread Group 1-3,text,true,,8896,544,2,2,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",82,0,40
1642117848617,1,http://localhost/blog/-3,200,OK,Thread Group 1-3,text,true,,25636,542,2,2,http://localhost/blog/Custom/Themes/Standard/css/styles.css,1,0,1
1642117848617,1,http://localhost/blog/-4,200,OK,Thread Group 1-3,bin,true,,3929,539,2,2,http://localhost/blog/Content/images/blog/blogengine.ico,1,0,0
1642117848617,2,http://localhost/blog/-5,200,OK,Thread Group 1-3,text,true,,6323,548,2,2,http://localhost/blog/scripts/syntaxhighlighter/styles/shCore.css,2,0,1
1642117848617,1,http://localhost/blog/-6,200,OK,Thread Group 1-3,text,true,,2887,556,2,2,http://localhost/blog/scripts/syntaxhighlighter/styles/shThemeDefault.css,1,0,1
1642117848619,2,http://localhost/blog/-7,200,OK,Thread Group 1-3,text,true,,1421,518,2,2,http://localhost/blog/en-us.res.axd,2,0,1
1642117848619,2,http://localhost/blog/-8,200,OK,Thread Group 1-3,text,true,,92937,540,2,2,http://localhost/blog/Scripts/Auto/01-jquery-1.9.1.min.js,2,0,1
1642117848619,2,http://localhost/blog/-9,200,OK,Thread Group 1-3,text,true,,2532,537,2,2,http://localhost/blog/Scripts/Auto/02-jquery.cookie.js,2,0,1
1642117848619,2,http://localhost/blog/-10,200,OK,Thread Group 1-3,text,true,,10009,541,2,2,http://localhost/blog/Scripts/Auto/04-jquery-jtemplates.js,2,0,1
1642117848620,1,http://localhost/blog/-11,200,OK,Thread Group 1-3,text,true,,3068,533,2,2,http://localhost/blog/Scripts/Auto/05-json2.min.js,1,0,0
1642117848621,2,http://localhost/blog/-12,200,OK,Thread Group 1-3,text,true,,24753,525,2,2,http://localhost/blog/Scripts/Auto/blog.js,2,0,0
1642117848621,2,http://localhost/blog/-13,200,OK,Thread Group 1-3,text,true,,30406,549,2,2,http://localhost/blog/scripts/syntaxhighlighter/scripts/XRegExp.js,2,0,0
1642117848621,3,http://localhost/blog/-14,200,OK,Thread Group 1-3,text,true,,44438,548,2,2,http://localhost/blog/scripts/syntaxhighlighter/scripts/shCore.js,3,0,1
1642117848621,2,http://localhost/blog/-15,200,OK,Thread Group 1-3,text,true,,2730,554,2,2,http://localhost/blog/scripts/syntaxhighlighter/scripts/shAutoloader.js,2,0,0
1642117848621,2,http://localhost/blog/-16,200,OK,Thread Group 1-3,text,true,,2141,545,2,2,http://localhost/blog/scripts/syntaxhighlighter/shActivator.js,2,0,0
1642117848623,1,http://localhost/blog/-17,200,OK,Thread Group 1-3,text,true,,23342,615,2,2,http://localhost/blog/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637729692413207958,1,0,0
1642117848623,2,http://localhost/blog/-18,200,OK,Thread Group 1-3,bin,true,,839,538,2,2,http://localhost/blog/Content/images/blog/rssButton.png,2,0,0
1642117848623,41,http://localhost/blog/-19,200,OK,Thread Group 1-3,bin,true,,1475,562,2,2,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,41,0,21
1642117848623,40,http://localhost/blog/-20,200,OK,Thread Group 1-3,bin,true,,3352,562,2,2,http://www.gravatar.com/avatar/0cfd6b180bda41ecaf4e158cec9de287.jpg?d=identicon,40,0,20
1642117848565,94,openHomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,326218,11429,2,2,null,9,43,1
1642117848563,96,Algo,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,326218,11429,2,2,null,9,43,1
1642117848702,2,defineRandomVars,200,OK,Thread Group 1-3,text,true,,0,0,2,2,null,0,0,0
1642117848698,96,http://localhost/blog/,200,OK,Thread Group 1-4,text,true,,326218,11429,2,2,http://localhost/blog/,10,0,1
1642117848698,10,http://localhost/blog/-0,200,OK,Thread Group 1-4,text,true,,29755,505,2,2,http://localhost/blog/,10,0,1
1642117848710,2,http://localhost/blog/-1,200,OK,Thread Group 1-4,text,true,,5349,528,2,2,http://localhost/blog/Content/Auto/Global.css,2,0,1
1642117848710,84,http://localhost/blog/-2,200,OK,Thread Group 1-4,text,true,,8896,544,2,2,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",82,0,42
1642117848710,4,http://localhost/blog/-3,200,OK,Thread Group 1-4,text,true,,25636,542,2,2,http://localhost/blog/Custom/Themes/Standard/css/styles.css,4,0,1
1642117848710,2,http://localhost/blog/-4,200,OK,Thread Group 1-4,bin,true,,3929,539,2,2,http://localhost/blog/Content/images/blog/blogengine.ico,2,0,1
1642117848710,2,http://localhost/blog/-5,200,OK,Thread Group 1-4,text,true,,6323,548,2,2,http://localhost/blog/scripts/syntaxhighlighter/styles/shCore.css,2,0,0
1642117848710,2,http://localhost/blog/-6,200,OK,Thread Group 1-4,text,true,,2887,556,2,2,http://localhost/blog/scripts/syntaxhighlighter/styles/shThemeDefault.css,2,0,1
1642117848712,3,http://localhost/blog/-7,200,OK,Thread Group 1-4,text,true,,1421,518,2,2,http://localhost/blog/en-us.res.axd,3,0,1
1642117848712,3,http://localhost/blog/-8,200,OK,Thread Group 1-4,text,true,,92937,540,2,2,http://localhost/blog/Scripts/Auto/01-jquery-1.9.1.min.js,3,0,2
1642117848712,4,http://localhost/blog/-9,200,OK,Thread Group 1-4,text,true,,2532,537,2,2,http://localhost/blog/Scripts/Auto/02-jquery.cookie.js,3,0,1
1642117848713,1,http://localhost/blog/-10,200,OK,Thread Group 1-4,text,true,,10009,541,2,2,http://localhost/blog/Scripts/Auto/04-jquery-jtemplates.js,1,0,0
1642117848714,4,http://localhost/blog/-11,200,OK,Thread Group 1-4,text,true,,3068,533,2,2,http://localhost/blog/Scripts/Auto/05-json2.min.js,4,0,2
1642117848714,3,http://localhost/blog/-12,200,OK,Thread Group 1-4,text,true,,24753,525,2,2,http://localhost/blog/Scripts/Auto/blog.js,3,0,0
1642117848715,2,http://localhost/blog/-13,200,OK,Thread Group 1-4,text,true,,30406,549,2,2,http://localhost/blog/scripts/syntaxhighlighter/scripts/XRegExp.js,2,0,0
1642117848715,2,http://localhost/blog/-14,200,OK,Thread Group 1-4,text,true,,44438,548,2,2,http://localhost/blog/scripts/syntaxhighlighter/scripts/shCore.js,2,0,1
1642117848716,1,http://localhost/blog/-15,200,OK,Thread Group 1-4,text,true,,2730,554,2,2,http://localhost/blog/scripts/syntaxhighlighter/scripts/shAutoloader.js,1,0,0
1642117848717,1,http://localhost/blog/-16,200,OK,Thread Group 1-4,text,true,,2141,545,2,2,http://localhost/blog/scripts/syntaxhighlighter/shActivator.js,1,0,0
1642117848717,1,http://localhost/blog/-17,200,OK,Thread Group 1-4,text,true,,23342,615,2,2,http://localhost/blog/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637729692413207958,1,0,0
1642117848717,2,http://localhost/blog/-18,200,OK,Thread Group 1-4,bin,true,,839,538,2,2,http://localhost/blog/Content/images/blog/rssButton.png,2,0,0
1642117848718,21,http://localhost/blog/-19,200,OK,Thread Group 1-4,bin,true,,1475,562,2,2,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,21,0,0
1642117848718,45,http://localhost/blog/-20,200,OK,Thread Group 1-4,bin,true,,3352,562,2,2,http://www.gravatar.com/avatar/0cfd6b180bda41ecaf4e158cec9de287.jpg?d=identicon,45,0,23
1642117848665,96,openHomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,326218,11429,2,2,null,10,34,1
1642117848663,98,Algo,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,326218,11429,2,2,null,10,35,1
1642117848796,1,defineRandomVars,200,OK,Thread Group 1-4,text,true,,0,0,2,2,null,0,0,0
1642117848744,96,http://localhost/blog/,200,OK,Thread Group 1-3,text,true,,326218,11429,2,2,http://localhost/blog/,11,0,1
1642117848744,11,http://localhost/blog/-0,200,OK,Thread Group 1-3,text,true,,29755,505,2,2,http://localhost/blog/,11,0,1
1642117848757,3,http://localhost/blog/-1,200,OK,Thread Group 1-3,text,true,,5349,528,2,2,http://localhost/blog/Content/Auto/Global.css,3,0,2
1642117848758,82,http://localhost/blog/-2,200,OK,Thread Group 1-3,text,true,,8896,544,2,2,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",81,0,42
1642117848757,5,http://localhost/blog/-3,200,OK,Thread Group 1-3,text,true,,25636,542,2,2,http://localhost/blog/Custom/Themes/Standard/css/styles.css,4,0,3
1642117848757,4,http://localhost/blog/-4,200,OK,Thread Group 1-3,bin,true,,3929,539,2,2,http://localhost/blog/Content/images/blog/blogengine.ico,4,0,2
1642117848757,3,http://localhost/blog/-5,200,OK,Thread Group 1-3,text,true,,6323,548,2,2,http://localhost/blog/scripts/syntaxhighlighter/styles/shCore.css,3,0,0
1642117848757,3,http://localhost/blog/-6,200,OK,Thread Group 1-3,text,true,,2887,556,2,2,http://localhost/blog/scripts/syntaxhighlighter/styles/shThemeDefault.css,3,0,2
1642117848763,2,http://localhost/blog/-7,200,OK,Thread Group 1-3,text,true,,1421,518,2,2,http://localhost/blog/en-us.res.axd,2,0,1
1642117848760,2,http://localhost/blog/-8,200,OK,Thread Group 1-3,text,true,,92937,540,2,2,http://localhost/blog/Scripts/Auto/01-jquery-1.9.1.min.js,2,0,0
1642117848760,3,http://localhost/blog/-9,200,OK,Thread Group 1-3,text,true,,2532,537,2,2,http://localhost/blog/Scripts/Auto/02-jquery.cookie.js,3,0,0
1642117848762,3,http://localhost/blog/-10,200,OK,Thread Group 1-3,text,true,,10009,541,2,2,http://localhost/blog/Scripts/Auto/04-jquery-jtemplates.js,3,0,1
1642117848762,2,http://localhost/blog/-11,200,OK,Thread Group 1-3,text,true,,3068,533,2,2,http://localhost/blog/Scripts/Auto/05-json2.min.js,2,0,0
1642117848763,2,http://localhost/blog/-12,200,OK,Thread Group 1-3,text,true,,24753,525,2,2,http://localhost/blog/Scripts/Auto/blog.js,2,0,0
1642117848763,2,http://localhost/blog/-13,200,OK,Thread Group 1-3,text,true,,30406,549,2,2,http://localhost/blog/scripts/syntaxhighlighter/scripts/XRegExp.js,2,0,0
1642117848764,2,http://localhost/blog/-14,200,OK,Thread Group 1-3,text,true,,44438,548,2,2,http://localhost/blog/scripts/syntaxhighlighter/scripts/shCore.js,2,0,0
1642117848765,1,http://localhost/blog/-15,200,OK,Thread Group 1-3,text,true,,2730,554,2,2,http://localhost/blog/scripts/syntaxhighlighter/scripts/shAutoloader.js,1,0,0
1642117848765,1,http://localhost/blog/-16,200,OK,Thread Group 1-3,text,true,,2141,545,2,2,http://localhost/blog/scripts/syntaxhighlighter/shActivator.js,1,0,0
1642117848765,1,http://localhost/blog/-17,200,OK,Thread Group 1-3,text,true,,23342,615,2,2,http://localhost/blog/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637729692413207958,1,0,0
1642117848766,1,http://localhost/blog/-18,200,OK,Thread Group 1-3,bin,true,,839,538,2,2,http://localhost/blog/Content/images/blog/rssButton.png,1,0,0
1642117848766,23,http://localhost/blog/-19,200,OK,Thread Group 1-3,bin,true,,1475,562,2,2,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,23,0,0
1642117848766,23,http://localhost/blog/-20,200,OK,Thread Group 1-3,bin,true,,3352,562,2,2,http://www.gravatar.com/avatar/0cfd6b180bda41ecaf4e158cec9de287.jpg?d=identicon,22,0,0
1642117848704,96,openHomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,326218,11429,2,2,null,11,54,1
1642117848702,98,Algo,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,326218,11429,2,2,null,11,54,1
1642117848855,2,defineRandomVars,200,OK,Thread Group 1-3,text,true,,0,0,2,2,null,0,0,0
1642117848901,6,defineRandomVars,200,OK,Thread Group 1-5,text,true,,0,0,3,3,null,0,0,0
1642117848831,107,http://localhost/blog/,200,OK,Thread Group 1-4,text,true,,326218,11429,3,3,http://localhost/blog/,12,0,1
1642117848831,12,http://localhost/blog/-0,200,OK,Thread Group 1-4,text,true,,29755,505,3,3,http://localhost/blog/,12,0,1
1642117848845,3,http://localhost/blog/-1,200,OK,Thread Group 1-4,text,true,,5349,528,3,3,http://localhost/blog/Content/Auto/Global.css,3,0,2
1642117848846,92,http://localhost/blog/-2,200,OK,Thread Group 1-4,text,true,,8896,544,3,3,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",91,0,38
1642117848845,4,http://localhost/blog/-3,200,OK,Thread Group 1-4,text,true,,25636,542,3,3,http://localhost/blog/Custom/Themes/Standard/css/styles.css,4,0,1
1642117848845,3,http://localhost/blog/-4,200,OK,Thread Group 1-4,bin,true,,3929,539,3,3,http://localhost/blog/Content/images/blog/blogengine.ico,3,0,1
